"","year","Community.Name","PCTUNEMPLD","PCTNODIPLOMA","PCTPOV","PCTFEMALESEPARATD","POPWNPCT","PCTHFOFMNOHS","POP0_5PCT","PCTSPKENGNTWL","PCTFORBRN","PUBLICASSIST","PCT65POV","PCTFMINPOV","PCTCHLDPOV","PCTEMPFEMA","PCTLABFORCE","PCTRECSOC","MED_GRRNT","MED_MTMRG","HUMNR","PCTMBLHM","PCTAGRFRFSH","POPDENS"
"1771","2016","Miami Shores, FL",3.9,2.6,6.5,1.2,45.5,10.3,7.6,10.3,25.5,0.9,8.9,4.7,4.2,57.2,68.1,27.5,1428,2753,5.8,0.4,0.6,4326.5
"1772","2016","Miami Springs, FL",3.6,5,12,2.7,21.6,14.7,4.6,33.9,51.2,2.4,13.7,9.1,13.8,55.5,66.9,28.1,972,2182,5.1,0.1,0.6,4993.5
"1773","2016","Miami, FL",5.8,10.3,27.6,4.5,11.2,17.2,6.2,42.4,57.6,1.9,31,22.9,39.2,49.6,61.5,28.9,995,1796,3.8,0.4,0.4,12054.1
"1774","2016","Micco, FL",5.2,11.4,17.1,1.9,93.8,6.9,2.4,2.3,3.7,0.4,6.3,7,46.1,19.7,28.1,76.2,782,898,4.9,55.2,5.9,1099.6
"1775","2016","Middle Island, NY",5,4.5,13.3,1.8,73,10.5,7.2,3,9,2.1,14.8,8.3,11.7,50.8,59.4,40.5,1594,2242,5.3,0,1,1266.9
"1776","2016","Middle/Cape May Court House/Rio Grande/Whitesboro-Burleigh, NJ",6.2,7.3,9.2,2.2,79.8,10.1,6.5,3.4,3.9,2.2,12.9,8.7,12.3,48.2,60.1,40.7,1216,1800,5.6,12.8,0.3,266.5
"1777","2016","Middleborough, MA",5.1,3.6,7.8,1.1,93.9,13.5,5.3,0.9,2.7,1.7,6.1,6.8,15.3,63,66.5,31.9,1111,1961,6,7.1,0.2,348.2
"1778","2016","Middlesex, NJ",3,4,6.9,1.8,61.4,13.5,6.1,10.6,21,1.5,6,3.3,11.4,64,69.9,32.4,1295,2284,6.3,0.3,0.6,3923.8
"1779","2016","Middleton, MA",3.2,5.6,4.3,1.8,84.2,7.8,3.3,4.2,9.7,5,4.5,3.7,2.2,61.5,56.5,31.9,1805,2659,6.5,0,0.2,706.9
"1780","2016","Middletown, CT",4.2,4.3,11.4,0.9,69.8,12.8,5.5,6.1,11.6,3.4,8,9.2,17.1,59.5,67.3,25.7,1062,1870,5.1,0.2,0.1,1144.1
"1781","2016","Middletown, DE",3.2,3.9,4.8,2.4,58.9,18.4,6.8,2.8,6.1,1.2,3.4,3.5,8.7,65.6,70,27.2,1127,1703,6.9,3.6,0.1,1703
"1782","2016","Middletown, NJ",4.5,3.5,4.6,1.2,88.5,9,5.4,2.6,7.1,1.2,5.8,3.1,4.5,56.4,66.3,33.3,1255,2655,6.9,0.1,0.3,1610
"1783","2016","Middletown, RI",4.2,4.4,9.2,0.4,80.8,12,4.8,2.7,9,3,3.9,6.5,11.3,54.9,67.8,29.8,1211,2024,5.6,3.2,0.3,1260.9
"1784","2016","Midway (Santa Rosa County), FL",4.3,3.3,10,1.5,86.6,14.1,5.7,2.7,5.5,1.2,6.6,8.2,14,58.3,67.9,28.2,1043,1391,5.6,5.1,0.4,1478.7
"1785","2016","Midway City, CA",6.7,10.1,23.7,0.7,13.6,15.5,2.8,41.1,50.3,3.1,25.6,16.8,38.2,45.5,60.3,24.1,1321,2095,4.6,9.7,1.2,15232.4
"1786","2016","Midway, GA",9.1,9.2,10.8,2.9,55,21.1,7.8,0.4,2.7,1.6,0,11.9,20.8,48.6,63.8,18,1002,1308,6.4,24.4,1.3,313.3
"1787","2016","Milbridge, ME",5.4,6.4,13.9,1.2,81.8,4.7,5.5,7.9,10.2,3.3,9.8,5.9,11.3,41.4,51.7,45.2,635,1266,5.1,16.4,16.6,64.6
"1788","2016","Milford, DE",4.6,8.1,19.2,3.3,55.4,15.7,8.8,10.3,11,3.8,12.4,17.1,33,49.6,60.4,37.1,833,1248,5.5,0,0.2,1100.9
"1789","2016","Milford/Woodmont, CT",4.5,3.6,7,1,84.6,9.1,4.6,4.1,10.1,1.8,7.4,4.6,10.4,58.7,67.8,30.5,1452,2113,5.8,0.9,0.2,2408.6
"1790","2016","Mill Creek East, WA",4,1.8,5.7,0.4,65.8,9.6,9.1,7.1,21.6,2.7,2,4.7,7.5,59.3,73.4,12.7,1713,2249,6.6,2.5,0,4220.7
"1791","2016","Mill Creek, WA",2.5,2,6.9,0.6,67.6,6.3,4.5,9.8,20.7,2.3,2.5,5.2,17,61.6,69.5,24.3,1463,2317,5.7,0.4,0,4157.2
"1792","2016","Mill Neck, NY",1.7,1,3.9,1.3,86.6,6.6,1.5,5,12.7,0,0,4.5,2.8,47.1,59.3,33.9,2806,4000,8.4,0,0,381.8
"1793","2016","Mill Valley, CA",1.7,0.8,3.5,1.6,84.5,7.8,4.9,1.8,12.4,0.4,2.8,1,2.2,54.4,63.8,32.3,1968,3993,5.8,0,0.1,3006.1
"1794","2016","Millbourne, PA",11.8,15.8,31.2,0.5,9,10.2,6.7,43.6,55.1,8.1,6.4,24.1,38.9,42.9,67.8,14.2,829,1388,4.1,0,0,17000.1
"1795","2016","Millbrae, CA",3.2,4,5.3,0.9,33.1,11.8,5.1,20,38,1.2,8.4,3.3,5.2,54.8,62.6,33,1936,3430,5.4,0.2,0.1,6930.7
"1796","2016","Millburn, NJ",3.2,0.8,2.7,1,70.9,5.5,6.9,6.3,20.4,1.1,2.3,2.2,3.6,50.7,65.3,21.5,1651,4000,8.3,0.1,0,2166.7
"1797","2016","Miller Place, NY",3.5,1.9,5.2,1.7,87.3,11.7,5.9,4.6,7.3,1,3.4,4.2,8.7,57.5,68.1,29.7,1386,3157,7.1,0,0.3,1829.9
"1798","2016","Millis, MA",2.9,2.1,4.7,0.7,94.4,7.1,5.3,3.2,9.6,0.5,1.1,2,3.5,58.4,66.4,26.7,1544,2250,6.5,0,0.5,674.6
"1799","2016","Millsboro, DE",2.8,9.2,21.9,1.8,67.7,19.5,6.1,1.1,7.9,2.5,11.6,18.5,37.2,59.2,65.5,27.7,797,1340,5.4,3.9,0,1108
"1800","2016","Millstone/Perrineville, NJ",4.2,2.6,4.8,0.2,84.9,2.6,2.9,2.3,8.5,0.5,6.1,4,7.4,57.1,66,27.6,1369,3307,9,1.5,0.7,287.3
"1801","2016","Milltown, NJ",9,4.1,7.8,0,83.3,7,5.3,6.1,12.3,0.5,2.1,7.1,15.4,56.7,72.2,29.3,1211,2463,6.5,0,0,4526.1
"1802","2016","Millville, DE",4.6,2.7,8.3,3.1,93.2,22.5,5,4.2,8.4,0.4,13.4,7.9,6.8,56.5,62.1,37,1357,1288,6.4,0.6,0,645
"1803","2016","Millville, NJ",7.8,10.5,18,5.1,62.6,20.8,6.1,3.1,3.3,5.3,12.3,14.5,27.5,52.5,64.1,34.9,963,1635,5.7,2.6,0.5,676.1
"1804","2016","Milpitas, CA",4.8,5.5,8.6,1.5,12.2,10.1,6.5,28.7,52.8,2.9,11.5,6.1,8.8,56,66.1,23.3,1995,2770,5.2,2,0.4,5408
"1805","2016","Milton, DE",3.3,6.7,12.7,4.2,72.4,18.9,7.6,2.7,3.9,5.5,13.1,9.8,7.1,49.8,54.6,47.7,901,1356,6,0.4,0,1531.6
"1806","2016","Milton, FL",6.8,5.7,14.9,3.8,75.5,12.4,5,0.4,3.4,2.8,7,10.5,27.5,40.8,59.9,33.2,999,1068,5.4,0.8,1.5,1699.2
"1807","2016","Milton, MA",3.2,3.3,4.2,1.6,73,13.7,6,3,13,0.8,8.5,3.3,2.6,62.4,67.8,33.9,1349,2711,7.1,0.1,0.3,2102.3
"1808","2016","Mims, FL",5.9,11.1,13.5,3.2,85,8.4,4,0.5,3.4,1.7,7.1,7.7,18.1,44.1,51.1,44,671,1141,5.2,30.4,0,362.1
"1809","2016","Mineola, NY",2,4.5,4.7,2,63.3,12.4,5.6,21.4,34.1,1.8,2.8,4,6.2,61.6,66.3,31.8,1624,2545,5.8,0.2,0,10144.4
"1810","2016","Minnesott Beach, NC",3.1,1.3,8.9,0,95.3,1.3,1.6,0.5,1.9,2.2,7.4,6.5,38.1,36.4,43,54.8,844,1534,5.8,16,2.4,123.3
"1811","2016","Mira Monte, CA",3.5,6.3,11.1,3,78.7,7,3.2,5.2,10.8,1.6,8.1,6.5,16.8,49.8,58.6,44.8,1596,2153,5.3,23.1,1.8,1501.9
"1812","2016","Miramar Beach, FL",2.3,3.9,5.9,0.4,94.1,4,3.5,2,5.5,0.4,2.4,1.2,9.2,45.3,55.4,41.8,1249,1840,4.3,2.4,0.4,1052.9
"1813","2016","Miramar, FL",5.8,5.4,10.2,2.5,10.4,21.8,6,17.1,42.3,2.2,7.6,9.1,13.3,60.1,69.4,17.7,1447,1884,5.6,3.3,0.2,4552.3
"1814","2016","Miranda, CA",4,9.3,31.2,0,91.7,8.4,9.2,0,0,8.4,0,16.9,30.9,52.5,60.7,12.1,1138,2106,4.2,13.6,0,441.9
"1815","2016","Mission Bend, TX",3.5,7.1,13,3.8,13.5,21.5,7,23.1,37.5,1.9,6.7,10.3,23.1,60.5,67.8,19.2,1324,1314,6.2,0.6,2.5,7618.7
"1816","2016","Mission Canyon, CA",3.8,2.7,2.5,1.8,89.4,7.4,3.7,1.6,6.2,1.8,4.3,1,0,55.6,68.7,33.8,1878,3377,5.9,0,0,1825.2
"1817","2016","Mission Hills, CA",7.1,5.7,5.2,0.6,50.6,4.8,3.3,6.8,12.6,2.2,1.9,3.1,3.3,50.6,66.7,31.2,1537,2009,6.3,0,3.9,2942.1
"1818","2016","Mission Viejo, CA",4,3.5,4.7,0.9,67.4,8.5,4.8,8.9,19.7,1.3,5,2.9,5,55.1,66.1,30.9,1997,2573,6.1,0,0.1,5434.4
"1819","2016","Missouri City, TX",6,4.1,5.3,2.7,24,15.6,5.1,9.6,21.6,1.1,4.4,3.7,8.1,62.1,71,23.9,1397,1617,7,0.2,2.9,2488.5
"1820","2016","Mobile, AL",5.4,9,23.1,3.8,43.6,20.1,6.4,2,3.2,1.7,12.8,18.6,35.6,51.4,57.7,32.9,783,1154,5.5,1.6,0.6,1392.2
"1821","2016","Molino, FL",1.5,5.1,16.8,9.5,73.6,35.3,4.6,0,0,0,0,13.9,17.6,48.2,47.3,46.1,543,1092,5.5,25.6,0,155.6
"1822","2016","Moncks Corner, SC",5,10.7,14,5.4,68.3,14.9,7.2,1.8,2.3,2.1,13.3,9.1,16.3,57.4,67.3,26.6,812,1265,5.5,6.4,0,1236.3
"1823","2016","Monmouth Beach, NJ",2.5,0.7,6.6,2.8,94.8,8.2,4.6,1.3,6.6,1.3,2.5,7.6,4.7,44.5,55.1,44,1988,3246,5.3,0,3.5,3008.2
"1824","2016","Monroe, CT",3.4,2.3,3.6,0.7,88.6,9,4.4,2,8.7,2.4,3.9,1.8,3.2,64.1,72.5,25.8,1525,2756,7.2,0.4,0.5,758.5
"1825","2016","Monroe, ME",4.7,3.3,23.4,2.2,97.3,1.9,6.7,0.6,0.3,7,11.9,18.6,32.9,55.3,62.5,41.2,1052,1093,5.4,16.1,6.4,23.1
"1826","2016","Monroe, NJ",3,4.8,5,1.6,71.5,4.2,3.8,6.7,20.3,0.7,4.9,3.6,4.7,39.4,49.6,56.9,1576,2593,6.2,0.1,0.2,1021.1
"1827","2016","Monroe, WA",3.4,7.2,10.4,1.9,68.6,13.6,7,9.8,12.8,2.6,7.1,6.6,12.3,58.9,55.5,22.2,1133,1812,5.6,2,1,2961.7
"1828","2016","Monrovia, CA",7,5.1,8.8,1.6,38.2,12.7,6.5,14,24.8,2.4,9.8,6.9,8.6,60.8,72.2,24.1,1318,2422,5.1,0.9,0.3,2726.4
"1829","2016","Mont Belvieu, TX",3.2,6.8,4.9,1.6,77.5,4.4,6.5,3.2,6.3,0,15.4,1,2.8,34.7,57.5,22.4,854,1676,6.4,2.3,2.3,326.7
"1830","2016","Montalvin Manor, CA",6.3,10.3,16.9,0,10.2,6.8,3.8,34.6,41.3,4.8,14.3,13.8,16,51.2,64.2,42.5,1831,1616,5.3,18.6,0,9861.5
"1831","2016","Montara, CA",2.2,0,4.2,3.8,92.3,10.8,5.2,0,6.5,0,17.6,0,0,61.3,65.1,39.3,1682,3196,5.7,0,0,746.5
"1832","2016","Montauk, NY",2.7,3.4,11.5,0,80.9,9.6,2.8,7.1,13.2,1.2,5.7,7.8,27.3,54.4,60.4,45.9,1461,2404,5.3,3.4,4.4,201.3
"1833","2016","Montclair, CA",5.8,14.6,17.8,3.4,15,20.7,6.4,26.3,33.3,5.9,11.5,13.3,26.4,50.1,63,24.3,1170,1631,5.3,7.8,9.8,6965
"1834","2016","Montclair, NJ",3.5,3,7.7,2.7,58.5,12.7,6.2,2.7,13.5,1.5,8.8,5.2,6.5,61.8,69.2,23.4,1422,3609,6,0,0,6043.1
"1835","2016","Monte Rio, CA",12,5.6,28.5,0,86.5,10.4,2.8,0,2.2,3.6,7.8,13.7,28.5,47.3,57,31.7,870,1794,4.1,2.7,0,515.3
"1836","2016","Monte Sereno, CA",2.4,0.6,2.8,0.5,78.7,6.4,4.6,1.2,17.7,0,1.5,3.4,1.6,44.8,52.7,37.1,2216,4000,7.8,0,0.4,2149.3
"1837","2016","Montebello, CA",4.7,12.4,14.5,2.4,8.5,18.3,6.6,29.9,36.7,4.2,12,10.9,20.5,45.1,57.7,31,1157,1936,4.5,1.3,0.2,7611.2
"1838","2016","Montecito, CA",4,1.1,7,1.2,87.2,7.8,3.1,1.7,10.6,0.3,4.1,5.3,8.3,35.6,50.3,47.7,2561,4000,6.7,0,0.2,983.6
"1839","2016","Monterey Park, CA",4.3,8.3,16.6,1.5,4,17.4,4.6,41.7,53.9,2.2,14.9,12.8,23,48.3,57.9,35.7,1244,2263,4.5,0.1,0.1,7953.6
"1840","2016","Monterey, CA",2.2,2.2,8.6,1.9,65.9,5.9,5.8,7.7,16.8,1.7,8.2,2.8,1.2,50,66.2,30.1,1531,2416,4.4,0.4,1.2,3282.4
"1841","2016","Montesano, WA",7.5,4.5,3.9,2.9,81.5,16.6,4.1,2.6,3.2,2.9,4.4,0.4,0,51.1,65.7,30.8,798,1329,6.1,3.8,4.7,368
"1842","2016","Montgomery, GA",3.8,11.8,11.6,0,81.4,13.4,2.6,7.9,10.8,0,4.9,12.5,22.2,55.5,68.3,33.4,795,1246,5.7,15.4,0,809.2
"1843","2016","Monticello, FL",6,14.2,22.1,1.8,49.3,21.8,6.3,0.6,1.5,0.6,3.6,19.5,34.2,41.4,54.3,39.4,822,956,5.5,13.6,2.2,502.4
"1844","2016","Montrose, NY",3.6,2.3,8,0.2,78.7,15.8,4.9,5,12.7,0.9,9.2,7.1,7.6,62.4,67.9,35.3,1271,2701,5.6,2,0.4,1823.9
"1845","2016","Montville/Oxoboxo River, CT",5.4,8.3,8.3,2.3,75,12.9,4.2,5.4,7.5,1.5,5.3,7.2,9.9,59.9,62.8,33.2,1023,1686,5.8,5.8,0.1,464.6
"1846","2016","Montz, LA",6,7.3,10.4,2.8,76.4,16.4,6.2,0,0.8,2,20.5,8.9,7.6,65.1,72.8,24.7,438,1651,6,13.3,1.9,953
"1847","2016","Monument Beach, MA",2.1,1.6,12.9,1.2,84.6,9,4.6,4.1,8.4,2.5,2.2,11.4,26.2,64.2,67.8,31.5,1275,1863,5.9,0,0.9,1237.6
"1848","2016","Moon Lake, FL",5.9,23.9,25.2,5.5,91.4,20.4,7.2,1.4,1.7,6.8,17.5,19.2,27.8,50.1,59,29.3,818,807,4.7,52.5,1.7,860.8
"1849","2016","Moorestown, NJ",3.5,2.7,3.7,0.6,82.2,7.6,3.4,2.2,8.6,0.3,2.6,2.2,2.9,53.5,65.6,31.8,1124,3084,7.9,0,0,1403.1
"1850","2016","Moorpark, CA",4.6,4.5,5.9,0.9,58.3,8.2,5.6,11.1,17.7,1.8,3.2,3.3,7.6,59.8,70.5,22.3,1797,2637,6.4,1.8,1.5,2829.6
"1851","2016","Moraga, CA",3.3,0.9,4.6,1.8,66.4,8.7,3.9,6.8,14.4,0.3,7.1,1.9,1.4,44,55.4,32.6,1909,3395,7.1,0,0.5,1793.7
"1852","2016","Morehead City, NC",5.3,8,23,3.2,76.9,13.3,6.2,6.5,8.9,5,10.1,18.3,33.2,47.5,62.2,40.4,815,1357,5.2,7.3,0.8,1318.6
"1853","2016","Morgan City, LA",6.1,10,20.7,3.9,65.3,19.8,8.2,2.9,3.8,1,14.6,18.7,33.4,43.6,59,33.2,685,1081,5.4,4.8,6.1,1995.7
"1854","2016","Morgan Hill, CA",4.3,5.1,8.6,1,49.5,10.7,6.9,9.9,18.1,2.3,6.3,6.1,10.9,56.2,67.3,26,1700,2975,6.1,5.4,0.8,3278.3
"1855","2016","Morgan's Point, TX",3.8,2.8,11.7,2.4,59.6,11,1.9,2.9,9.4,0,8.9,11.5,35.3,60.3,57.7,35.8,796,1589,7.3,0,6.4,208.6
"1856","2016","Moriches, NY",3.7,5.1,4.9,11.8,76.6,13.2,10.7,7.2,13.1,0,0,1.8,2.7,55.8,65.2,36.1,1667,2736,4.5,0,0,1341.7
"1857","2016","Morro Bay, CA",3.5,4.5,10.3,2,79.9,7.6,3.4,6.5,10.7,3.3,8.5,6.1,6.9,47.1,56.7,40.8,1337,2079,4.5,9.5,0.6,1983.7
"1858","2016","Morton, PA",4.1,6.9,8.3,1.4,68.8,13.5,4.1,3,7.7,5.9,7.1,6.5,11.3,57.5,64.6,35.1,888,1638,5.5,0,0.4,7455.9
"1859","2016","Moss Beach, CA",1.5,5.8,2.1,1.2,61.3,7,4.5,9.7,15.7,0,8.3,0,0,58.8,64,31.7,1459,3678,5.3,21.2,0,1651.8
"1860","2016","Moss Point, MS",6.6,9.8,22.2,5.3,22.8,20.6,3.2,0.7,1.2,2.8,14.2,17.7,24.1,41.6,48.2,45,772,1127,5.5,1.8,0.7,565.4
"1861","2016","Mount Desert, ME",1.6,1.2,3.7,0.5,97.1,3.3,1.9,0.4,7.4,0,0,0,6.6,49.9,56.5,43.6,929,1402,6,1.5,9.1,51.9
"1862","2016","Mount Ephraim, NJ",6.7,6.4,12.4,4.4,90.8,16.7,5.5,1.9,5.6,3,7.5,11.5,20.5,67.4,73.6,26.1,929,1716,5.8,0,0,5332.6
"1863","2016","Mount Hermon, CA",12.6,0,6.5,0,76.3,4.5,9.3,8.1,15.3,13.4,11.5,3,0,71.6,82.4,16.6,1010,2180,4.9,0,0,1523
"1864","2016","Mount Holly, NJ",7.1,7.4,10.9,4.6,61.6,15.4,5.6,4.4,7.1,2.2,10.1,6,17.2,55,63.6,31.2,1084,1695,5.9,0.8,0,3356.3
"1865","2016","Mount Kisco, NY",4.5,6,12.1,1.3,48,12.7,6.4,28.6,38.4,1.2,4,8.1,15,59.3,73,28.5,1370,2492,4.4,0,0.4,3639.2
"1866","2016","Mount Pleasant, SC",3.1,1.4,6.4,3.5,88.2,7.1,6.2,1.2,4.6,0.4,4.3,4.4,7,58.9,69.2,26,1403,1996,6.4,1,0.2,1726.5
"1867","2016","Mount Sinai, NY",2.4,2.4,6.1,1.4,80.7,5.7,6.4,2.8,8.6,1.6,1.5,3.6,10.6,51.4,62.1,35,1978,3270,7.2,0.1,0.1,2060
"1868","2016","Mount Vernon, AL",8.4,14.1,27.7,6.7,23.9,17.5,5.6,0,1.1,1.6,13.2,23.6,35.7,42.2,47.2,41.5,712,931,5.8,13,1.1,242.7
"1869","2016","Mount Vernon, NY",7.2,9,16,4.6,16,24.5,7.5,8.5,34.4,4.4,13.4,13.6,22.1,57.9,66.9,30.3,1216,2886,4.3,0.2,0.4,15539.1
"1870","2016","Mount Vernon, WA",5,8.8,19.6,1.3,57.1,13.2,8.3,16.2,19,4.3,8.2,13.9,25.2,52.3,61.5,33.7,885,1524,5.2,6,6.8,2737
"1871","2016","Mountain House, CA",8.7,3.5,7.5,0.6,26.8,5.4,9.7,9.9,32.8,1.5,4.2,7.9,8.4,42.3,67.5,14.9,2256,2714,7.3,0,4.4,4403
"1872","2016","Mountain View CDP, CA",13.8,4.2,23.1,0,50.1,10.4,9,12.1,14,8.9,10.1,20.3,44.6,74.1,83.1,10.4,1093,1753,4.4,0,0,8920.3
"1873","2016","Mountain View city, CA",3.5,3.2,8.7,1.5,45.3,7.8,6.7,16.4,38.9,0.8,10.4,5.1,10.8,62.7,73.8,16.8,1912,3243,4.2,3.1,0.3,6572.5
"1874","2016","Mountainside, NJ",4.2,2.6,3.3,1.4,88.6,11.1,4.1,4.6,14.1,1.6,2.7,2.6,2.2,51.3,61.6,38.2,2642,3644,7.7,0,0.4,1704.4
"1875","2016","Mountlake Terrace, WA",3.6,4.8,7.6,1.6,65.4,11.4,6.8,8.1,19.3,3.6,7,5.7,10.5,63.8,72,23,1233,1758,5.1,0.8,0.6,5114
"1876","2016","Moyock, NC",1.4,4.4,4.8,3.9,85.8,12.2,5.6,1.3,5.9,1.2,0,4.8,7.1,60,70.4,24,1433,1732,7.2,7.2,0,320.9
"1877","2016","Muir Beach, CA",2.1,0,5.2,0,92.7,0,0,0,10.5,0,0,0,0,46.7,51.5,48.6,1800,4000,5.4,0,8.7,503.2
"1878","2016","Mukilteo, WA",4.3,1.5,3.4,0.3,71.4,8.3,3.8,7.5,19.1,0.9,1.8,2.2,4.9,54.7,67.3,26.1,1479,2363,6.2,0.9,1.2,3311.3
"1879","2016","Mullica Hill, NJ",7.3,6.2,7.2,0.9,88.2,11.2,6.1,3.2,5,4.2,9.9,2.7,4.2,60.8,68.4,35.2,864,2459,7.1,0,0.6,1142.6
"1880","2016","Mullica, NJ",9.4,8,8.5,1.2,78.5,13.5,3.7,3.8,4.5,1.6,8.4,9.5,2.9,51.4,66.5,36.5,1279,1777,6.1,2.5,0,108.4
"1881","2016","Murraysville, NC",3.1,4.8,7,0.4,77.3,11.1,6.3,3.5,6.1,1.5,8,4.6,6.1,68.7,77.3,19.3,1046,1254,5.2,1.7,0,1723.5
"1882","2016","Murrells Inlet, SC",2.9,6.7,8.8,3,85.5,7.4,2.5,0,1.1,1.2,6.5,4.5,4.4,43.7,52.2,53.4,1014,1426,5.7,20,2.2,1242.9
"1883","2016","Muttontown, NY",1.8,1.1,4.2,0,67.4,3.9,1.6,4.5,22.5,0,1.1,4.2,5.4,42.3,57.8,34.2,2650,4000,9,1.6,0,602
"1884","2016","Myrtle Beach, SC",6.5,9.3,22.9,4.1,68.9,13.2,7.2,8.9,15.6,2.3,8.7,17,39.3,51.6,64.1,34.5,824,1286,4.2,3.5,0.6,1281.2
"1885","2016","Myrtle Grove, FL",3,7.4,20.5,3.7,60.3,15.8,8,2.7,7.9,1.9,7.9,12.6,38.2,46.4,64.1,36.1,900,1029,5.3,7.6,0,2492.2
"1886","2016","Myrtle Grove, NC",4.6,4.7,9.3,2,91.2,9.4,4.9,1.3,2.3,0.7,9.4,6.5,9.2,52.3,63.1,33.4,1131,1574,6.6,9.6,0.6,1471.6
"1887","2016","Myrtle Point, OR",6.3,14.1,20.2,0.6,82.8,15.7,5.4,0,1,8.1,8.3,13.4,20.3,32.4,38.3,55.6,647,986,5.3,15.6,5.9,1559.5
"1888","2016","Myrtletown, CA",6,4.5,12.8,2.5,75.2,16.8,3.4,3,6,1.7,7.1,3.6,9.2,58.3,66,31.5,1157,1462,5.1,0.7,0,2534.4
"1889","2016","Nags Head, NC",3.2,2,9,4.7,92.3,10.2,3.1,0.8,2.2,0,6.1,6.9,5.4,68.7,67.2,31.6,1149,1934,5.5,1,1.2,434.1
"1890","2016","Nahant, MA",1.6,0.9,4.2,1.1,95.3,12.3,2.6,2.5,7.1,0.4,9.2,2.2,2.1,61.1,64.3,34.4,1272,2487,5.8,0,0,3306.1
"1891","2016","Naknek, AK",2.9,3.3,4.8,2,48,7.3,4.8,0.6,2.4,4.4,0,1.5,5.1,65.6,72.3,18.5,850,1948,4.3,5.5,13.5,6.7
"1892","2016","Nantucket, MA",2.6,5.4,10.3,2.1,73.1,6.2,5.5,7.9,19.5,2,8.2,5.4,12.9,69.2,77.3,23.7,1520,2799,5.9,1.5,0.6,1325.3
"1893","2016","Napa, CA",4.4,6.2,8.7,1.8,54.2,11.1,6.1,17.5,22.7,1.7,8.5,5.8,10.6,59.9,69,29.8,1428,2221,5.2,5.1,7.1,4479.1
"1894","2016","Napakiak, AK",10.3,16.7,43.5,7.4,2,22.9,9.9,28.3,0,33.9,10.3,40.2,52.7,42.4,53.1,26.6,400,625,3.9,0,3.6,95.5
"1895","2016","Napaskiak, AK",9.3,2.6,31,3.7,4.7,29.2,10.8,15.1,0,19.8,25.6,28.1,36.8,44.4,46.5,29.2,400,525,3.7,1.6,0,117.1
"1896","2016","Naples Manor, FL",14.6,10.2,25.1,0.7,6.1,7.2,12.5,43.6,49.4,4.8,54.4,24.4,34.1,51.5,70.1,26.2,788,1116,5.1,0,0,8587.1
"1897","2016","Naples Park, FL",2.1,7.9,15.4,6.3,72.5,10.7,3.6,11.4,22.9,0,17.3,12,21.6,57.4,66.3,35.5,1169,1636,4.9,0.9,0,5216.4
"1898","2016","Naples, FL",1.7,2.9,8.9,1.4,90.3,3.4,2.2,4,11.6,0.5,6.8,4.9,16.4,27.5,36.1,60.5,1189,2987,4.9,0.7,0.5,1703.2
"1899","2016","Naples, ME",3.2,7.9,12.1,0.6,96.2,11.7,4.4,0.3,1.3,4,20,13.2,17.2,60.2,65.1,33.2,904,1304,5.2,11.7,0,124.5
"1900","2016","Napoleonville, LA",6,22.6,38.2,9.7,14.1,30.9,10,0,0,0,20.4,25,57.2,35.2,45.1,48.8,620,771,5.3,9.6,4.2,4176.9
"1901","2016","Naranja, FL",10.1,16.1,35,7.7,5.8,41.7,11.8,26.5,33.7,2.3,16,31.1,52.5,50.1,68.4,21.8,1024,1461,4.6,0,1.9,6895.8
"1902","2016","Narragansett/Point Judith, RI",2.8,2.3,16.3,0.5,95.2,7.8,3.2,0.5,2.3,1,4.1,2.3,1.5,49.6,60.5,35.1,1285,1974,5.5,0.6,1.5,1128.8
"1903","2016","Naselle, WA",4.2,4.3,2.9,0,79.9,8.7,2.3,0,2.9,8,0,0,0,63,65.1,58.7,1045,1403,6.2,26.2,17.2,151.4
"1904","2016","Nassau Bay, TX",4.3,2.8,7.4,2.2,76.3,14.1,3.2,6.1,13.5,2,1.1,7.1,17.8,57.8,69.8,24.7,932,1807,4.8,0,3.5,3353.5
"1905","2016","Nassau Village-Ratliff, FL",2.4,10.3,12.1,2.9,95.7,21.7,3.5,0.2,0,3.6,7.1,13,14.3,52,56.5,40.5,1026,1117,6.2,51.7,0,340.2
"1906","2016","National City, CA",5.4,13.2,24.1,1.9,9.9,23,6.1,30.2,41.3,5.1,19,21.3,33.6,46.9,64,28.3,1040,1698,4.1,2.5,0.8,8290.6
"1907","2016","National Park, NJ",6.5,8.6,8.3,4.9,93.3,19.3,8.3,0.5,0.9,6.9,1.7,4,8.5,56.5,67,31.3,1183,1771,6,0,0.2,3012
"1908","2016","Naugatuck, CT",6.8,6.9,9.6,1.3,76.7,11.9,7.5,7.4,13.4,3,6.9,6.6,12.2,55.3,68.2,33.2,954,1791,5.4,2.4,0,1939.9
"1909","2016","Navarre Beach, FL",0,0,7.4,4.9,94.3,5.7,3,0,7.3,0,7.8,10.4,16.7,51.2,55.1,42.1,1229,2153,4.8,0,2.2,703.4
"1910","2016","Navarre, FL",3.5,4.4,10.3,0.7,78.4,9,6.3,2.2,7.1,1.4,3.4,7.4,12.2,46.6,64.6,23,1171,1571,6.2,11.2,0.5,1450.4
"1911","2016","Navassa, NC",7.1,11.9,21.5,3.4,18.5,14.7,3.3,0.3,0.9,0,10.9,13.1,40,53,58.8,40.2,842,1048,5.1,23.5,0,110.2
